S,C,T,D,y1,y0
1.0,71.7629959114067,1.0,0.0,0.0,0.0
0.0,24.99436789691242,0.0,1.0,0.0,1.0
0.0,66.76211160303265,0.0,1.0,0.0,1.0
0.0,73.34711799331777,0.0,0.0,1.0,0.0
0.0,-12.877874835074152,0.0,1.0,0.0,1.0
1.0,47.86695360798507,0.0,0.0,0.0,0.0
0.0,62.97863990377523,0.0,1.0,0.0,1.0
0.0,17.792697715582698,0.0,0.0,0.0,0.0
0.0,44.40962778875803,0.0,0.0,0.0,0.0
0.0,48.042280085044936,1.0,0.0,0.0,1.0
0.0,41.9648790120341,0.0,0.0,0.0,0.0
0.0,71.27452386220773,0.0,1.0,1.0,1.0
0.0,17.287488759477498,0.0,1.0,0.0,1.0
1.0,36.095625930246996,0.0,1.0,0.0,1.0
1.0,35.661269127006186,0.0,0.0,0.0,0.0
0.0,9.33148820583046,0.0,1.0,0.0,1.0
0.0,42.07753298823138,0.0,1.0,0.0,1.0
0.0,45.822407511610834,1.0,0.0,0.0,0.0
0.0,39.60263416275617,1.0,0.0,0.0,0.0
0.0,107.7778201208744,0.0,1.0,0.0,1.0
1.0,65.72228614107709,1.0,0.0,0.0,0.0
0.0,33.89553221191233,0.0,1.0,0.0,1.0
0.0,41.89685380477194,1.0,0.0,0.0,1.0
0.0,91.20114369329357,0.0,1.0,0.0,1.0
1.0,56.23039312389852,0.0,0.0,0.0,0.0
0.0,38.31918460758327,0.0,0.0,0.0,0.0
1.0,50.70632656572972,1.0,0.0,0.0,1.0
1.0,13.682935712416047,0.0,0.0,0.0,0.0
1.0,29.466117725246555,0.0,0.0,0.0,0.0
0.0,79.33043653948788,0.0,1.0,1.0,1.0
0.0,49.71426083242977,1.0,0.0,0.0,0.0
0.0,90.56905547366132,0.0,1.0,0.0,1.0
1.0,49.53027049723027,0.0,1.0,0.0,1.0
1.0,29.802935469810915,0.0,0.0,0.0,0.0
0.0,26.157085154542607,1.0,0.0,0.0,0.0
1.0,48.353953962133154,1.0,1.0,1.0,1.0
1.0,26.87303079896786,0.0,0.0,0.0,0.0
1.0,52.50827937288518,0.0,0.0,0.0,0.0
1.0,69.9977604098181,0.0,0.0,0.0,0.0
1.0,63.13708038519867,1.0,0.0,0.0,0.0
0.0,99.02702457607775,0.0,1.0,0.0,1.0
1.0,29.211921645087166,0.0,1.0,0.0,1.0
1.0,37.52635011654169,0.0,0.0,0.0,0.0
0.0,84.31418618542182,0.0,1.0,0.0,1.0
1.0,32.90192906489097,1.0,0.0,0.0,0.0
0.0,27.038592325946816,0.0,0.0,0.0,0.0
1.0,53.54899905107453,1.0,0.0,0.0,1.0
1.0,28.965414526496986,0.0,0.0,1.0,0.0
1.0,86.73328483478389,1.0,0.0,0.0,0.0
0.0,42.937003770187616,0.0,0.0,0.0,0.0
0.0,74.39594622042506,0.0,0.0,0.0,0.0
0.0,37.53094605759691,0.0,0.0,0.0,0.0
1.0,44.32317722263485,0.0,0.0,0.0,0.0
1.0,41.77382190699774,0.0,0.0,0.0,0.0
1.0,5.316981744079392,1.0,0.0,0.0,1.0
1.0,68.05169460577804,1.0,0.0,0.0,0.0
0.0,74.76833063310119,1.0,0.0,0.0,1.0
0.0,27.254679789463662,0.0,0.0,1.0,0.0
0.0,60.38191944850312,1.0,0.0,0.0,0.0
0.0,61.98611192354685,0.0,1.0,0.0,1.0
0.0,25.153492431733838,0.0,0.0,0.0,0.0
0.0,60.20723366458732,0.0,1.0,1.0,1.0
0.0,78.73081526199591,0.0,0.0,1.0,0.0
1.0,9.155921176199996,0.0,1.0,0.0,1.0
1.0,48.392931821321426,0.0,0.0,1.0,0.0
0.0,52.85247353249599,0.0,0.0,0.0,0.0
1.0,64.65321975811585,1.0,1.0,1.0,0.0
1.0,60.81107804221943,0.0,0.0,0.0,0.0
1.0,66.56169085886702,1.0,0.0,0.0,0.0
1.0,55.88021206191526,0.0,0.0,0.0,0.0
0.0,53.992198984112335,1.0,0.0,0.0,1.0
1.0,16.975981510914828,0.0,1.0,0.0,1.0
1.0,16.2023425316358,0.0,1.0,0.0,1.0
0.0,79.5159589701207,0.0,1.0,0.0,1.0
1.0,58.673359651600805,1.0,0.0,0.0,0.0
0.0,55.212655302849214,0.0,1.0,0.0,1.0
0.0,34.336685000352,1.0,0.0,0.0,0.0
0.0,32.620241725450114,1.0,0.0,0.0,1.0
1.0,31.72074526044915,1.0,0.0,0.0,0.0
0.0,80.27550017193595,0.0,1.0,1.0,1.0
1.0,29.426644668880584,0.0,0.0,0.0,0.0
1.0,54.08114697253075,0.0,0.0,1.0,0.0
0.0,21.67943975879567,0.0,0.0,0.0,0.0
0.0,55.57501944528221,0.0,1.0,0.0,1.0
0.0,24.966007032032792,1.0,1.0,1.0,0.0
1.0,68.72769307456062,1.0,0.0,0.0,0.0
1.0,73.65820574639706,0.0,0.0,0.0,0.0
1.0,58.23737137147847,0.0,0.0,0.0,0.0
1.0,69.32745538978995,1.0,1.0,1.0,1.0
0.0,58.71802015603258,0.0,1.0,0.0,1.0
0.0,48.746284923287206,0.0,1.0,0.0,1.0
0.0,70.31374283816261,0.0,1.0,0.0,1.0
0.0,71.27174420321934,0.0,1.0,1.0,1.0
1.0,53.23817711108129,0.0,1.0,0.0,1.0
1.0,38.82074871951582,0.0,1.0,0.0,1.0
1.0,47.66237120934772,0.0,1.0,0.0,1.0
1.0,43.767995308779604,0.0,1.0,0.0,1.0
1.0,29.80907340139511,1.0,0.0,0.0,1.0
0.0,59.25104577961959,0.0,0.0,0.0,0.0
1.0,31.949355208081506,1.0,0.0,0.0,0.0
0.0,67.58008568482506,0.0,1.0,1.0,1.0
1.0,20.381328929622207,0.0,0.0,0.0,0.0
1.0,70.29444407282543,1.0,0.0,0.0,0.0
0.0,55.57956300898249,0.0,1.0,0.0,1.0
0.0,73.7054981484336,0.0,1.0,0.0,1.0
1.0,73.31722807934112,0.0,0.0,0.0,0.0
1.0,68.19050170056114,1.0,0.0,0.0,1.0
1.0,15.310389206768477,0.0,0.0,0.0,0.0
1.0,33.99527354338232,0.0,1.0,1.0,1.0
1.0,32.367790490094045,0.0,0.0,0.0,0.0
0.0,55.62064830389064,0.0,1.0,0.0,1.0
0.0,38.67103771410707,1.0,0.0,0.0,1.0
0.0,20.02369261013968,0.0,0.0,0.0,0.0
1.0,81.83390069511418,1.0,0.0,0.0,0.0
0.0,40.76064723271574,1.0,1.0,1.0,0.0
0.0,43.05375697790177,0.0,1.0,0.0,1.0
1.0,54.61182285619287,0.0,0.0,1.0,0.0
0.0,67.76791220939472,0.0,1.0,1.0,1.0
1.0,68.32456842690638,1.0,0.0,0.0,0.0
1.0,81.21671382306329,0.0,0.0,0.0,0.0
0.0,44.63806777866058,1.0,1.0,1.0,0.0
0.0,33.82026271187478,1.0,0.0,0.0,0.0
1.0,19.650429263676266,1.0,1.0,1.0,0.0
1.0,58.38853724798361,1.0,0.0,0.0,0.0
1.0,45.52088386342405,1.0,1.0,1.0,1.0
1.0,63.12765321678752,1.0,0.0,0.0,1.0
0.0,63.463746705243814,0.0,1.0,0.0,1.0
1.0,59.621577801022525,0.0,1.0,0.0,1.0
0.0,8.046005774598363,0.0,0.0,0.0,0.0
1.0,42.623360063187945,1.0,0.0,0.0,0.0
0.0,69.90066945811658,0.0,1.0,1.0,1.0
1.0,71.78610202659169,1.0,0.0,0.0,0.0
0.0,59.8394241430949,0.0,1.0,0.0,1.0
1.0,36.899256128673045,1.0,0.0,0.0,0.0
0.0,69.26271470682545,0.0,1.0,0.0,1.0
0.0,38.82990672385021,1.0,0.0,0.0,0.0
1.0,57.97545776026081,1.0,0.0,0.0,0.0
0.0,34.0543488835162,0.0,0.0,0.0,0.0
1.0,76.35805111928705,1.0,1.0,1.0,1.0
0.0,72.66085532874109,0.0,1.0,0.0,1.0
1.0,60.11380177420484,1.0,0.0,0.0,0.0
1.0,50.80320509609659,1.0,0.0,0.0,1.0
0.0,23.638359858661158,0.0,0.0,0.0,0.0
1.0,70.62969306696391,0.0,0.0,0.0,0.0
0.0,49.0133737079055,0.0,0.0,0.0,0.0
1.0,40.402250136167595,0.0,0.0,1.0,0.0
0.0,52.14816977729297,1.0,0.0,0.0,0.0
0.0,28.360312491146168,0.0,0.0,0.0,0.0
0.0,36.34800138163807,0.0,0.0,0.0,0.0
1.0,105.78981115431196,0.0,1.0,0.0,1.0
0.0,44.052819047786876,1.0,0.0,0.0,0.0
0.0,54.15078026403715,1.0,0.0,0.0,0.0
1.0,43.283292221157154,1.0,0.0,0.0,0.0
0.0,79.21525088628081,0.0,1.0,0.0,1.0
0.0,43.852477261829435,1.0,0.0,0.0,0.0
1.0,70.29383645659397,0.0,0.0,0.0,0.0
1.0,62.173364520770825,1.0,0.0,0.0,0.0
0.0,56.34462424321214,1.0,0.0,0.0,1.0
0.0,31.225751490831232,0.0,0.0,0.0,0.0
1.0,77.47467302361882,0.0,0.0,0.0,0.0
0.0,30.38080276008641,1.0,0.0,0.0,0.0
0.0,47.3127247345238,0.0,0.0,1.0,0.0
0.0,60.913354260880084,0.0,1.0,0.0,1.0
1.0,61.07407260111471,1.0,0.0,0.0,1.0
0.0,53.17346498676305,0.0,0.0,1.0,0.0
1.0,65.47258558393361,0.0,0.0,0.0,0.0
0.0,41.32603249136707,1.0,0.0,0.0,0.0
0.0,73.34935168278199,0.0,0.0,1.0,0.0
1.0,71.7856149973151,1.0,1.0,1.0,0.0
1.0,43.179579736456,1.0,0.0,0.0,1.0
1.0,62.22063997387718,1.0,0.0,0.0,0.0
1.0,28.288166435299903,0.0,1.0,0.0,1.0
1.0,64.26345118420399,1.0,0.0,0.0,1.0
1.0,71.56049471619139,0.0,0.0,0.0,0.0
0.0,15.978408997557537,1.0,0.0,0.0,0.0
0.0,71.8226465525901,0.0,1.0,0.0,1.0
0.0,61.83852313845079,0.0,1.0,1.0,1.0
1.0,18.08092445479881,0.0,0.0,0.0,0.0
0.0,62.6371976481023,0.0,0.0,1.0,0.0
0.0,44.71350675096557,0.0,1.0,0.0,1.0
1.0,58.44922320156145,1.0,0.0,0.0,0.0
0.0,94.73800558228677,0.0,1.0,0.0,1.0
1.0,84.02666287090364,1.0,0.0,0.0,1.0
0.0,20.728785859474755,0.0,1.0,0.0,1.0
1.0,36.06682442986346,0.0,0.0,0.0,0.0
1.0,53.252775853120255,0.0,0.0,0.0,0.0
1.0,58.17684824024394,0.0,0.0,1.0,0.0
1.0,64.52221781447966,0.0,1.0,1.0,1.0
1.0,68.32682789331596,0.0,0.0,0.0,0.0
1.0,58.58434454529805,0.0,0.0,0.0,0.0
0.0,58.9927098118575,0.0,1.0,0.0,1.0
0.0,67.6740523716791,0.0,1.0,0.0,1.0
0.0,49.21334516400679,1.0,0.0,0.0,0.0
1.0,56.4496257605965,0.0,0.0,0.0,0.0
0.0,22.3718768385594,0.0,0.0,0.0,0.0
1.0,16.08170028754855,0.0,0.0,0.0,0.0
0.0,29.32192442416995,0.0,0.0,0.0,0.0
1.0,30.219180848694197,1.0,0.0,0.0,0.0
1.0,1.0589281153070118,1.0,0.0,0.0,0.0
0.0,48.87620807071636,0.0,0.0,0.0,0.0
1.0,39.023814035708085,0.0,0.0,0.0,0.0
1.0,66.11946071691114,1.0,0.0,0.0,0.0
1.0,57.63928342546642,0.0,0.0,0.0,0.0
0.0,22.292671182017145,0.0,1.0,0.0,1.0
0.0,60.79360671172243,0.0,1.0,1.0,1.0
0.0,55.34263043540023,1.0,1.0,1.0,1.0
1.0,71.09499036759263,1.0,0.0,0.0,1.0
1.0,56.4551337096491,1.0,0.0,0.0,0.0
1.0,13.312423943280244,0.0,0.0,0.0,0.0
0.0,35.46437005439803,1.0,0.0,0.0,1.0
0.0,39.03165851345478,0.0,1.0,0.0,1.0
0.0,110.30186791108368,0.0,0.0,0.0,0.0
0.0,41.15812502296945,1.0,0.0,0.0,0.0
1.0,64.95456748150367,1.0,0.0,0.0,0.0
1.0,52.628081637612176,0.0,0.0,0.0,0.0
1.0,37.84019037191661,0.0,0.0,1.0,0.0
1.0,54.47271322842695,0.0,1.0,1.0,1.0
1.0,51.43722667353374,0.0,0.0,0.0,0.0
1.0,56.58344118454574,0.0,1.0,0.0,1.0
0.0,62.900664357010854,0.0,1.0,0.0,1.0
0.0,76.97196979084764,0.0,1.0,1.0,1.0
0.0,77.17690402630397,0.0,1.0,0.0,1.0
0.0,97.63656548600196,0.0,1.0,1.0,1.0
1.0,68.86414374500046,0.0,0.0,0.0,0.0
0.0,41.73813354116224,1.0,0.0,0.0,0.0
1.0,30.1063364800318,0.0,0.0,1.0,0.0
1.0,44.037466595143385,0.0,0.0,0.0,0.0
1.0,28.411680842864058,1.0,0.0,0.0,0.0
1.0,34.244221807582576,0.0,1.0,0.0,1.0
1.0,47.18248323389225,1.0,0.0,0.0,0.0
1.0,28.237860583051628,0.0,1.0,0.0,1.0
1.0,69.80330673146952,0.0,0.0,0.0,0.0
1.0,29.970273756583733,0.0,1.0,0.0,1.0
0.0,57.36377827326932,0.0,1.0,0.0,1.0
0.0,31.98413016834922,1.0,0.0,0.0,0.0
0.0,41.147627801271064,0.0,0.0,0.0,0.0
1.0,84.61267769549187,1.0,0.0,0.0,1.0
1.0,56.40118410360925,1.0,0.0,0.0,0.0
0.0,70.6432920214971,0.0,1.0,0.0,1.0
1.0,37.81077863089064,0.0,0.0,0.0,0.0
1.0,64.13954358995082,0.0,1.0,1.0,1.0
0.0,56.04474134820724,0.0,1.0,0.0,1.0
0.0,57.362860074313446,0.0,1.0,0.0,1.0
1.0,60.01660457086169,0.0,0.0,0.0,0.0
0.0,49.29947151707491,0.0,0.0,0.0,0.0
1.0,39.765958599720754,0.0,0.0,0.0,0.0
1.0,65.35522304830477,0.0,0.0,1.0,0.0
0.0,36.4871829261279,0.0,0.0,0.0,0.0
1.0,32.4038356923746,0.0,0.0,1.0,0.0
0.0,69.0306049016327,1.0,0.0,0.0,1.0
0.0,57.29230381858583,0.0,1.0,1.0,1.0
1.0,49.83283871063288,0.0,0.0,0.0,0.0
0.0,30.91891061887628,0.0,1.0,0.0,1.0
0.0,70.0462145225147,0.0,1.0,1.0,1.0
0.0,57.23869519551411,0.0,1.0,1.0,1.0
1.0,29.566933149190394,0.0,0.0,0.0,0.0
0.0,54.91426841294274,0.0,0.0,0.0,0.0
1.0,48.63549911851768,0.0,0.0,1.0,0.0
0.0,87.31376843764059,0.0,1.0,0.0,1.0
0.0,40.37434015355366,1.0,0.0,0.0,0.0
0.0,62.512351907193896,0.0,1.0,0.0,1.0
1.0,75.19020614065704,0.0,0.0,0.0,0.0
0.0,45.75312126932492,1.0,0.0,0.0,0.0
0.0,38.19173022241458,0.0,0.0,0.0,0.0
0.0,46.92734256368935,0.0,1.0,0.0,1.0
1.0,50.551867736040684,0.0,1.0,0.0,1.0
0.0,14.777560287125603,0.0,0.0,0.0,0.0
0.0,48.75824899718833,0.0,1.0,0.0,1.0
1.0,64.45356207239637,0.0,0.0,0.0,0.0
0.0,54.502184755599785,1.0,1.0,1.0,0.0
1.0,15.6513390761641,1.0,0.0,0.0,0.0
1.0,60.2821339752862,0.0,0.0,0.0,0.0
1.0,21.63655659212699,0.0,0.0,0.0,0.0
1.0,48.61689745429488,0.0,0.0,0.0,0.0
0.0,44.47691140581167,0.0,0.0,0.0,0.0
1.0,29.228349207488748,1.0,1.0,1.0,0.0
1.0,46.37459906375853,0.0,0.0,0.0,0.0
0.0,23.090584985528885,1.0,0.0,0.0,0.0
0.0,30.432332111359234,1.0,0.0,0.0,0.0
1.0,83.67656986194646,0.0,0.0,1.0,0.0
1.0,34.76361910909909,0.0,0.0,0.0,0.0
0.0,51.79428920430131,1.0,0.0,0.0,0.0
1.0,80.63762742992148,0.0,0.0,0.0,0.0
0.0,38.17849544473131,0.0,1.0,0.0,1.0
0.0,65.69804853808418,1.0,1.0,1.0,0.0
0.0,32.503497437040515,0.0,0.0,0.0,0.0
1.0,62.072739824469515,1.0,0.0,0.0,0.0
0.0,47.58870138849892,0.0,1.0,0.0,1.0
0.0,52.84351640119771,1.0,0.0,0.0,1.0
0.0,40.65455533962261,1.0,0.0,0.0,0.0
1.0,65.96931701092252,0.0,0.0,0.0,0.0
1.0,53.94694273830045,0.0,0.0,0.0,0.0
1.0,69.42806071319124,0.0,0.0,0.0,0.0
0.0,78.70671151585273,0.0,1.0,0.0,1.0
1.0,57.51443638461215,0.0,0.0,0.0,0.0
1.0,62.955725460116355,1.0,0.0,0.0,0.0
0.0,55.77524403754798,1.0,0.0,0.0,1.0
0.0,51.88176514854165,0.0,1.0,0.0,1.0
0.0,58.50774608559508,0.0,1.0,0.0,1.0
0.0,49.68860613031025,0.0,0.0,0.0,0.0
1.0,25.13786960698097,1.0,0.0,0.0,1.0
1.0,59.02542728985958,1.0,0.0,0.0,0.0
0.0,18.795123978426957,0.0,1.0,0.0,1.0
1.0,70.7579652722723,0.0,1.0,0.0,1.0
0.0,50.27686564939156,0.0,0.0,0.0,0.0
0.0,39.23767269330188,0.0,1.0,0.0,1.0
0.0,50.90228627480137,0.0,0.0,0.0,0.0
0.0,54.489837739499656,0.0,1.0,0.0,1.0
1.0,64.46515145870238,1.0,0.0,0.0,0.0
1.0,68.55663865706167,0.0,1.0,0.0,1.0
0.0,51.49811955704336,0.0,0.0,0.0,0.0
0.0,37.187767367335496,1.0,0.0,0.0,1.0
1.0,47.832513369779974,0.0,0.0,0.0,0.0
0.0,69.84379271974822,0.0,0.0,1.0,0.0
0.0,31.982587753031332,1.0,0.0,0.0,0.0
0.0,43.49493044787651,0.0,0.0,0.0,0.0
0.0,29.270040815666775,0.0,0.0,0.0,0.0
0.0,77.74281441988548,0.0,0.0,0.0,0.0
1.0,47.10971018628453,1.0,0.0,0.0,0.0
0.0,76.10256893809412,0.0,1.0,1.0,1.0
0.0,44.58932119279444,0.0,1.0,0.0,1.0
0.0,-6.2327223281416195,0.0,1.0,0.0,1.0
0.0,51.554415820225366,0.0,0.0,0.0,0.0
0.0,39.40915071158523,1.0,0.0,0.0,0.0
0.0,44.362996852449236,0.0,0.0,0.0,0.0
0.0,64.77937431273794,0.0,0.0,1.0,0.0
1.0,38.10649210677786,0.0,1.0,0.0,1.0
0.0,65.7781041144927,0.0,1.0,0.0,1.0
0.0,74.3645716877799,0.0,1.0,1.0,1.0
1.0,57.3278876505651,0.0,0.0,0.0,0.0
0.0,23.838440948390748,0.0,0.0,0.0,0.0
1.0,52.957296514751356,0.0,1.0,1.0,1.0
1.0,48.31904839560541,0.0,0.0,1.0,0.0
0.0,55.08772919418156,0.0,0.0,0.0,0.0
1.0,41.64874506728812,0.0,0.0,0.0,0.0
1.0,52.2916935860101,0.0,0.0,0.0,0.0
1.0,66.13357687710774,0.0,1.0,0.0,1.0
1.0,52.613049986164796,1.0,0.0,0.0,1.0
0.0,7.891784595440107,0.0,0.0,0.0,0.0
1.0,68.98307536126876,0.0,0.0,0.0,0.0
1.0,34.12926284699846,0.0,1.0,0.0,1.0
0.0,22.87654417196771,0.0,0.0,0.0,0.0
1.0,70.3630605390593,0.0,0.0,0.0,0.0
1.0,49.41664947520353,1.0,0.0,0.0,0.0
1.0,36.69348948053242,0.0,0.0,0.0,0.0
1.0,27.648022044075972,0.0,0.0,0.0,0.0
1.0,67.1191647810078,1.0,0.0,0.0,0.0
1.0,71.14021137307179,0.0,0.0,0.0,0.0
0.0,38.103879268366555,1.0,0.0,0.0,1.0
1.0,71.67670156374678,1.0,0.0,0.0,0.0
0.0,37.959761740889384,0.0,0.0,0.0,0.0
0.0,60.66765314960067,0.0,1.0,1.0,1.0
0.0,37.763415994601104,1.0,1.0,1.0,0.0
0.0,59.547224641455614,0.0,1.0,1.0,1.0
0.0,46.37134829072711,0.0,0.0,0.0,0.0
1.0,69.54223891338837,0.0,0.0,0.0,0.0
0.0,71.20933082351021,0.0,1.0,0.0,1.0
0.0,49.86031055683355,0.0,1.0,0.0,1.0
1.0,-4.989570182335967,1.0,0.0,0.0,1.0
1.0,35.80617965517843,0.0,0.0,0.0,0.0
1.0,47.04404055350871,1.0,0.0,0.0,1.0
1.0,87.21435837255154,1.0,0.0,0.0,0.0
0.0,50.53685067223509,0.0,1.0,0.0,1.0
1.0,53.043290106581466,0.0,1.0,1.0,1.0
1.0,42.20612789850018,0.0,0.0,1.0,0.0
0.0,80.21893596286856,0.0,1.0,0.0,1.0
1.0,68.60544583409342,1.0,0.0,0.0,1.0
1.0,41.41647360036143,0.0,1.0,0.0,1.0
1.0,39.68567797115092,0.0,1.0,1.0,1.0
1.0,39.43322611573469,0.0,1.0,1.0,1.0
1.0,54.37769508799449,0.0,0.0,0.0,0.0
0.0,33.791918102067484,1.0,1.0,1.0,0.0
1.0,58.156032301189285,0.0,0.0,0.0,0.0
1.0,46.68674818143181,0.0,0.0,0.0,0.0
1.0,72.54407549908785,1.0,0.0,0.0,0.0
1.0,59.243911314049456,0.0,0.0,0.0,0.0
1.0,38.430582100209996,1.0,1.0,1.0,0.0
0.0,35.47382156030169,1.0,1.0,1.0,0.0
1.0,37.64266776375985,0.0,1.0,0.0,1.0
1.0,66.95409095462364,0.0,0.0,1.0,0.0
1.0,77.41544784544142,1.0,0.0,0.0,0.0
1.0,29.03624537657293,0.0,0.0,1.0,0.0
0.0,38.834729060738574,0.0,0.0,0.0,0.0
0.0,72.51651453089193,1.0,0.0,0.0,1.0
0.0,50.04142441834773,0.0,1.0,0.0,1.0
1.0,29.94632499897175,1.0,0.0,0.0,0.0
0.0,61.07559088965861,0.0,0.0,1.0,0.0
1.0,61.70086757768045,0.0,0.0,0.0,0.0
0.0,58.16037633607448,1.0,0.0,0.0,1.0
1.0,68.74420455492287,0.0,0.0,0.0,0.0
1.0,57.45949119170539,1.0,0.0,0.0,0.0
0.0,70.6383324445081,0.0,1.0,0.0,1.0
1.0,27.200777863184882,1.0,1.0,1.0,0.0
1.0,59.99573343239481,0.0,0.0,0.0,0.0
1.0,74.0407363609491,0.0,1.0,0.0,1.0
0.0,45.31382433994099,0.0,0.0,0.0,0.0
0.0,72.46407351144981,0.0,1.0,0.0,1.0
0.0,52.958207867376316,1.0,1.0,1.0,0.0
0.0,69.71565197374247,0.0,1.0,0.0,1.0
0.0,73.95711761470439,0.0,1.0,0.0,1.0
0.0,39.62475643679076,1.0,0.0,0.0,1.0
0.0,55.45417464820435,0.0,1.0,0.0,1.0
1.0,42.085254276374265,1.0,0.0,0.0,1.0
1.0,35.627127167891715,0.0,0.0,0.0,0.0
1.0,28.588772566595047,0.0,0.0,1.0,0.0
1.0,80.0472390247532,0.0,1.0,1.0,1.0
0.0,58.174519443474175,0.0,1.0,0.0,1.0
0.0,99.76819285768063,0.0,1.0,0.0,1.0
1.0,42.4205347994816,1.0,0.0,0.0,0.0
0.0,45.81010021927491,0.0,1.0,0.0,1.0
1.0,67.55684731751167,1.0,0.0,0.0,0.0
1.0,29.325751566381566,0.0,0.0,1.0,0.0
1.0,16.356192668002443,1.0,0.0,0.0,0.0
0.0,29.732446638878475,1.0,0.0,0.0,0.0
1.0,29.965181762353133,1.0,1.0,1.0,0.0
1.0,63.46894728313771,1.0,0.0,0.0,0.0
1.0,-5.60613341463754,0.0,0.0,0.0,0.0
1.0,45.639320362554834,0.0,0.0,0.0,0.0
1.0,7.209209599963408,0.0,0.0,0.0,0.0
1.0,77.21311211726572,0.0,1.0,0.0,1.0
0.0,56.901952043485764,1.0,1.0,1.0,1.0
1.0,81.23720310206244,1.0,0.0,0.0,0.0
0.0,36.429064018303585,0.0,1.0,0.0,1.0
0.0,38.77609507056487,1.0,0.0,0.0,0.0
0.0,93.07852229759048,0.0,1.0,0.0,1.0
0.0,31.768890842519376,1.0,0.0,0.0,0.0
0.0,67.43162898876753,0.0,1.0,0.0,1.0
0.0,64.30124075017038,0.0,1.0,1.0,1.0
1.0,41.288210722475434,0.0,1.0,0.0,1.0
1.0,35.25754481002373,0.0,0.0,0.0,0.0
1.0,48.082325641615064,0.0,0.0,1.0,0.0
0.0,39.94162618735719,1.0,1.0,1.0,0.0
0.0,51.76088806335143,1.0,0.0,0.0,1.0
0.0,68.73125115926939,0.0,1.0,0.0,1.0
0.0,65.40079599760884,0.0,1.0,1.0,1.0
1.0,28.139002880465554,0.0,1.0,0.0,1.0
1.0,74.93319425157873,0.0,0.0,0.0,0.0
1.0,14.472841900421415,0.0,0.0,1.0,0.0
0.0,89.38623663158181,0.0,1.0,0.0,1.0
0.0,65.66895447217962,0.0,1.0,0.0,1.0
1.0,35.465440139984594,0.0,0.0,1.0,0.0
1.0,40.245835163026314,1.0,1.0,1.0,1.0
1.0,28.628038997280285,0.0,1.0,0.0,1.0
1.0,22.905971005581982,0.0,0.0,0.0,0.0
0.0,70.83357474926123,0.0,1.0,0.0,1.0
1.0,66.32006742321276,1.0,0.0,0.0,0.0
1.0,54.356269427665914,1.0,0.0,0.0,1.0
0.0,16.113542380193408,0.0,0.0,0.0,0.0
0.0,60.25166281076244,0.0,1.0,1.0,1.0
1.0,37.42416069543758,1.0,0.0,0.0,1.0
0.0,72.94436504425958,0.0,1.0,0.0,1.0
0.0,23.506446343647607,0.0,0.0,0.0,0.0
1.0,48.800398586795964,1.0,0.0,0.0,0.0
0.0,17.862714762536875,0.0,0.0,0.0,0.0
1.0,24.20578558960642,0.0,1.0,0.0,1.0
1.0,26.510440335636147,0.0,0.0,0.0,0.0
1.0,92.41252402402259,1.0,0.0,0.0,1.0
0.0,69.74730720087214,0.0,1.0,0.0,1.0
1.0,60.740419509864445,0.0,0.0,0.0,0.0
0.0,65.36423664347325,0.0,1.0,0.0,1.0
0.0,59.699930874666165,0.0,0.0,0.0,0.0
1.0,33.39054460540224,1.0,0.0,0.0,1.0
1.0,40.90131882510198,1.0,1.0,1.0,1.0
1.0,43.01593745203283,1.0,0.0,0.0,1.0
0.0,40.22130834175268,0.0,1.0,0.0,1.0
0.0,35.38835915983518,0.0,0.0,0.0,0.0
1.0,39.396136769432324,1.0,0.0,0.0,1.0
1.0,40.03765798290746,1.0,1.0,1.0,0.0
0.0,53.06046831421279,0.0,0.0,0.0,0.0
0.0,38.61016782366656,0.0,0.0,0.0,0.0
1.0,58.81236216847134,1.0,0.0,0.0,1.0
1.0,43.58722726246065,0.0,0.0,0.0,0.0
0.0,88.54369792775526,0.0,1.0,0.0,1.0
1.0,70.10608550095631,0.0,0.0,0.0,0.0
1.0,75.49390093110829,1.0,0.0,0.0,1.0
0.0,69.65825953100457,0.0,1.0,0.0,1.0
1.0,41.619111586484884,0.0,0.0,0.0,0.0
0.0,27.459133918016192,1.0,0.0,0.0,0.0
1.0,55.296692383536794,1.0,0.0,0.0,1.0
1.0,99.224391494107,0.0,1.0,0.0,1.0
0.0,69.51988260866361,0.0,1.0,0.0,1.0
1.0,91.06024836308279,1.0,0.0,0.0,1.0
1.0,51.298306332854644,0.0,1.0,1.0,1.0
0.0,56.35350100653928,0.0,1.0,0.0,1.0
0.0,62.12755673981161,0.0,1.0,1.0,1.0
0.0,66.07561728788816,0.0,1.0,1.0,1.0
1.0,70.33615261483057,0.0,0.0,0.0,0.0
1.0,32.06552600012861,0.0,1.0,1.0,1.0
1.0,33.41848218152478,1.0,0.0,0.0,0.0
1.0,61.664283133820696,0.0,0.0,1.0,0.0
1.0,78.76492558643996,0.0,0.0,0.0,0.0
1.0,46.47919114007284,1.0,0.0,0.0,0.0
0.0,39.703936288870466,0.0,0.0,0.0,0.0
1.0,48.868044821027524,0.0,0.0,0.0,0.0
0.0,45.36745724814515,0.0,1.0,0.0,1.0
0.0,71.23692218308453,0.0,1.0,0.0,1.0
1.0,57.48702643806218,0.0,0.0,0.0,0.0
0.0,14.291131696127465,0.0,0.0,0.0,0.0
1.0,57.27352607412476,0.0,0.0,1.0,0.0
